date,year,sample_id,species_common,species_scientific,sp_code,sp_number,location_general,age,sex_field,weight,bag,bag_weight,actual_weight,beak,tarsus,tail,wing,head,hg_raw,hg,log_hg,carbon,nitrogen,log_n,julian,mean_julian,sd_julian,julian_z,hg_mean,hg_mean_species,mean_n,sd_n,nitrogen_s,mean_c,sd_c,carbon_s,mean_hg
2011-07-27,2011,TH2011_158,Black-legged Kittiwake,Rissa tridactyla,BLKI,3,Saunder's Island,adult,unknown,370,black,20,350,33.64,39.52,NA,304,NA,206.961,206.961,2.315888514,-20.76,13.76,1.138618434,15182,16674.445054945056,1689.2726130061897,-0.8834838399997119,0.6569373275409525,0.6569373275409525,14.047175572519084,0.7273220372436453,-0.3948396416082788,-20.612519083969467,0.5266721991924687,-0.2800241141580343,315.03918459725276
2011-07-27,2011,TH2011_159,Black-legged Kittiwake,Rissa tridactyla,BLKI,3,Saunder's Island,adult,unknown,450,black,20,430,33.91,40.73,NA,311,NA,307.1528,307.1528,2.487354479,-20.65,13.55,1.131939295,15182,16674.445054945056,1689.2726130061897,-0.8834838399997119,0.9749669724185748,0.9749669724185748,14.047175572519084,0.7273220372436453,-0.6835700653361814,-20.612519083969467,0.5266721991924687,-0.0711655486809447,315.03918459725276
2011-07-27,2011,TH2011_160,Black-legged Kittiwake,Rissa tridactyla,BLKI,3,Saunder's Island,adult,unknown,410,black,20,390,33.65,41.15,NA,306,NA,136.50135,136.50135,2.135136947,-20.62,13.35,1.125481266,15182,16674.445054945056,1689.2726130061897,-0.8834838399997119,0.4332837204822753,0.4332837204822753,14.047175572519084,0.7273220372436453,-0.9585514212675199,-20.612519083969467,0.5266721991924687,-0.014204121732653669,315.03918459725276
2011-07-27,2011,TH2011_161,Black-legged Kittiwake,Rissa tridactyla,BLKI,3,Saunder's Island,adult,unknown,450,black,20,430,33.43,42,NA,315,NA,219.0781,219.0781,2.340598966,-20.05,14,1.146128036,15182,16674.445054945056,1689.2726130061897,-0.8834838399997119,0.6953995271415848,0.6953995271415848,14.047175572519084,0.7273220372436453,-0.06486201449067404,-20.612519083969467,0.5266721991924687,1.0680629902849637,315.03918459725276
2011-07-27,2011,TH2011_162,Black-legged Kittiwake,Rissa tridactyla,BLKI,3,Saunder's Island,adult,unknown,350,black,20,330,33.42,40.61,NA,301,NA,300.153,300.153,2.477342688,-20.9,13.27,1.122870923,15182,16674.445054945056,1689.2726130061897,-0.8834838399997119,0.9527481490396718,0.9527481490396718,14.047175572519084,0.7273220372436453,-1.0685439636400549,-20.612519083969467,0.5266721991924687,-0.5458441065834081,315.03918459725276
2011-07-27,2011,TH2011_163,Black-legged Kittiwake,Rissa tridactyla,BLKI,3,Saunder's Island,adult,unknown,370,black,20,350,30.92,35.49,NA,293,NA,165.3198,165.3198,2.218324871,-20.82,13.3,1.123851641,15182,16674.445054945056,1689.2726130061897,-0.8834838399997119,0.5247594841617732,0.5247594841617732,14.047175572519084,0.7273220372436453,-1.0272967602503527,-20.612519083969467,0.5266721991924687,-0.3939469680546231,315.03918459725276
2011-08-06,2011,TH2011_216,Black-legged Kittiwake,Rissa tridactyla,BLKI,3,Saunder's Island,adult,unknown,360,black,20,340,32.4,37.07,NA,302,NA,252.6058,252.6058,2.402443318,-20.3,14.82,1.170848204,15192,16674.445054945056,1689.2726130061897,-0.8775641323557194,0.8018234313389687,0.8018234313389687,14.047175572519084,0.7273220372436453,1.0625615448278083,-20.612519083969467,0.5266721991924687,0.5933844323825,315.03918459725276
2011-08-06,2011,TH2011_218,Black-legged Kittiwake,Rissa tridactyla,BLKI,3,Saunder's Island,adult,unknown,410,black,20,390,35.46,42.24,NA,306,NA,191.5492,191.5492,2.282280343,-20.41,14.83,1.171141151,15192,16674.445054945056,1689.2726130061897,-0.8775641323557194,0.6080170637975628,0.6080170637975628,14.047175572519084,0.7273220372436453,1.0763106126243747,-20.612519083969467,0.5266721991924687,0.38452586690541724,315.03918459725276
2011-08-06,2011,TH2011_220,Black-legged Kittiwake,Rissa tridactyla,BLKI,3,Saunder's Island,adult,unknown,410,black,20,390,31.88,40.03,NA,316,NA,172.4028,172.4028,2.236544315,-22.1,12.71,1.104145551,15192,16674.445054945056,1689.2726130061897,-0.8775641323557194,0.5472424016726694,0.5472424016726694,14.047175572519084,0.7273220372436453,-1.8384917602477968,-20.612519083969467,0.5266721991924687,-2.824301184515238,315.03918459725276
2011-08-06,2011,TH2011_222,Black-legged Kittiwake,Rissa tridactyla,BLKI,3,Saunder's Island,adult,unknown,330,black,20,310,31.72,39.86,NA,303,NA,244.3004,244.3004,2.387924178,-21.41,13.82,1.140508043,15192,16674.445054945056,1689.2726130061897,-0.8775641323557194,0.7754603615810983,0.7754603615810983,14.047175572519084,0.7273220372436453,-0.312345234828877,-20.612519083969467,0.5266721991924687,-1.5141883647044365,315.03918459725276
2011-08-06,2011,TH2011_224,Black-legged Kittiwake,Rissa tridactyla,BLKI,3,Saunder's Island,adult,unknown,400,black,20,380,34.76,39.1,NA,315,NA,280.6276,280.6276,2.448130382,-20.84,13.68,1.136086097,15192,16674.445054945056,1689.2726130061897,-0.8775641323557194,0.8907704619625502,0.8907704619625502,14.047175572519084,0.7273220372436453,-0.5048321839808136,-20.612519083969467,0.5266721991924687,-0.43192125268681936,315.03918459725276
2011-08-06,2011,TH2011_226,Black-legged Kittiwake,Rissa tridactyla,BLKI,3,Saunder's Island,adult,unknown,400,black,20,380,33.44,39.91,NA,316,NA,166.3389,166.3389,2.220993825,-21.21,13.23,1.121559844,15192,16674.445054945056,1689.2726130061897,-0.8775641323557194,0.5279943198578559,0.5279943198578559,14.047175572519084,0.7273220372436453,-1.123540234826321,-20.612519083969467,0.5266721991924687,-1.134445518382467,315.03918459725276
2011-08-06,2011,TH2011_228,Black-legged Kittiwake,Rissa tridactyla,BLKI,3,Saunder's Island,adult,unknown,440,black,20,420,36.75,40.78,NA,315,NA,435.0366,435.0366,2.638525796,-20.2,14.41,1.158663981,15192,16674.445054945056,1689.2726130061897,-0.8775641323557194,1.3808967940167582,1.3808967940167582,14.047175572519084,0.7273220372436453,0.49884976516856705,-20.612519083969467,0.5266721991924687,0.7832558555434882,315.03918459725276
2011-08-06,2011,TH2011_229,Black-legged Kittiwake,Rissa tridactyla,BLKI,3,Saunder's Island,adult,unknown,400,black,20,380,35.52,40.46,NA,312,NA,238.9676,238.9676,2.378339022,-20.34,14.04,1.147367108,15192,16674.445054945056,1689.2726130061897,-0.8775641323557194,0.7585329434670073,0.7585329434670073,14.047175572519084,0.7273220372436453,-0.009865743304407806,-20.612519083969467,0.5266721991924687,0.5174358631181075,315.03918459725276
2011-08-06,2011,TH2011_231,Black-legged Kittiwake,Rissa tridactyla,BLKI,3,Saunder's Island,adult,unknown,410,black,20,390,36.54,40.89,NA,309,NA,253.7303,253.7303,2.404372333,-21.45,13.08,1.116607744,15192,16674.445054945056,1689.2726130061897,-0.8775641323557194,0.8053928285916869,0.8053928285916869,14.047175572519084,0.7273220372436453,-1.3297762517748244,-20.612519083969467,0.5266721991924687,-1.5901369339688292,315.03918459725276
2012-07-16,2012,TH12_A015,Black-legged Kittiwake,Rissa tridactyla,BLKI,3,Saunders Island- beach,adult,unknown,370,black,14,356,31.59,38.23,--,293,NA,195.936,195.936,2.292114238,-20.68,13.52,1.130976692,15537,16674.445054945056,1689.2726130061897,-0.6733342186379766,0.6219416808435602,0.6219416808435602,14.047175572519084,0.7273220372436453,-0.7248172687258835,-20.612519083969467,0.5266721991924687,-0.12812697562924247,315.03918459725276
2012-07-16,2012,TH12_A016,Black-legged Kittiwake,Rissa tridactyla,BLKI,3,Saunders Island - ledge,adult,unknown,410,black,14,396,33.26,41.09,--,304,NA,193.35,193.35,2.286344176,-20.36,13.89,1.142702246,15537,16674.445054945056,1689.2726130061897,-0.6733342186379766,0.6137331781352194,0.6137331781352194,14.047175572519084,0.7273220372436453,-0.21610176025290861,-20.612519083969467,0.5266721991924687,0.4794615784859113,315.03918459725276
2012-07-16,2012,TH12_A020,Black-legged Kittiwake,Rissa tridactyla,BLKI,3,Saunders Island - ledge,adult,unknown,370,black,14,356,34.29,37.93,--,306,NA,195.26,195.26,2.290613285,NA,NA,NA,15537,16674.445054945056,1689.2726130061897,-0.6733342186379766,0.6197959160211168,0.6197959160211168,14.047175572519084,0.7273220372436453,NA,-20.612519083969467,0.5266721991924687,NA,315.03918459725276
2012-07-16,2012,TH12_A021,Black-legged Kittiwake,Rissa tridactyla,BLKI,3,Saunders Island - rock pile,adult,unknown,410,black,14,396,32.03,37.86,--,312,NA,135,135,2.130333768,-20.63,13.08,1.116607744,15537,16674.445054945056,1689.2726130061897,-0.6733342186379766,0.4285181228252114,0.4285181228252114,14.047175572519084,0.7273220372436453,-1.3297762517748244,-20.612519083969467,0.5266721991924687,-0.03319126404874843,315.03918459725276
2012-07-16,2012,TH12_A022,Black-legged Kittiwake,Rissa tridactyla,BLKI,3,Saunders Island - ledge,adult,unknown,400,black,14,386,34.29,41.98,--,316,NA,250,250,2.397940009,NA,NA,NA,15537,16674.445054945056,1689.2726130061897,-0.6733342186379766,0.7935520793059471,0.7935520793059471,14.047175572519084,0.7273220372436453,NA,-20.612519083969467,0.5266721991924687,NA,315.03918459725276
2012-07-16,2012,TH12_A023,Black-legged Kittiwake,Rissa tridactyla,BLKI,3,Saunders Island - ledge,adult,unknown,370,black,14,356,30.22,36.77,--,298,NA,139.812,139.812,2.145544448,-20.54,13.12,1.117933835,15537,16674.445054945056,1689.2726130061897,-0.6733342186379766,0.4437924132476923,0.4437924132476923,14.047175572519084,0.7273220372436453,-1.274779980588558,-20.612519083969467,0.5266721991924687,0.13769301679613816,315.03918459725276
2012-07-16,2012,TH12_A024,Black-legged Kittiwake,Rissa tridactyla,BLKI,3,Saunders Island - beach,adult,unknown,380,black,14,366,30.71,38.78,--,303,NA,152,152,2.181843588,-20.73,13.5,1.130333768,15537,16674.445054945056,1689.2726130061897,-0.6733342186379766,0.4824796642180158,0.4824796642180158,14.047175572519084,0.7273220372436453,-0.7523154043190167,-20.612519083969467,0.5266721991924687,-0.22306268720973652,315.03918459725276
2012-07-17,2012,TH12_A026,Black-legged Kittiwake,Rissa tridactyla,BLKI,3,Saunders Island - beach,adult,unknown,365,black,14,351,31.83*,36.59,--,290,NA,139.89,139.89,2.14578667,-20.73,13.44,1.128399269,15538,16674.445054945056,1689.2726130061897,-0.6727422478735774,0.4440400014964357,0.4440400014964357,14.047175572519084,0.7273220372436453,-0.8348098110984185,-20.612519083969467,0.5266721991924687,-0.22306268720973652,315.03918459725276
2012-07-17,2012,TH12_A027,Black-legged Kittiwake,Rissa tridactyla,BLKI,3,Saunders Island - beach,adult,unknown,400,black,14,386,31.24,38.95,--,295,NA,167.473,167.473,2.2239448,NA,NA,NA,15538,16674.445054945056,1689.2726130061897,-0.6727422478735774,0.5315941895104195,0.5315941895104195,14.047175572519084,0.7273220372436453,NA,-20.612519083969467,0.5266721991924687,NA,315.03918459725276
2012-07-17,2012,TH12_A028,Black-legged Kittiwake,Rissa tridactyla,BLKI,3,Saunders Island - rock pile,adult,unknown,430,black,14,416,35.01,40.34,--,310,NA,359.415,359.415,2.555596198,-20.66,14.4,1.158362492,15538,16674.445054945056,1689.2726130061897,-0.6727422478735774,1.1408580823349879,1.1408580823349879,14.047175572519084,0.7273220372436453,0.4851006973720005,-20.612519083969467,0.5266721991924687,-0.0901526909970462,315.03918459725276
2012-07-17,2012,TH12_A029,Black-legged Kittiwake,Rissa tridactyla,BLKI,3,Saunders Island - rock pile,adult,unknown,355,black,14,341,30.63,39.23,--,290,NA,302.841,302.841,2.481214672,-20.58,13.33,1.124830149,15538,16674.445054945056,1689.2726130061897,-0.6727422478735774,0.9612804209963692,0.9612804209963692,14.047175572519084,0.7273220372436453,-0.986049556860653,-20.612519083969467,0.5266721991924687,0.061744447531745614,315.03918459725276
2012-07-17,2012,TH12_A030,Black-legged Kittiwake,Rissa tridactyla,BLKI,3,Saunders Island - beach,adult,unknown,400,black,14,386,33.73,39.01,--,316,NA,273.465,273.465,2.43690175,-20.28,13.36,1.125806458,15538,16674.445054945056,1689.2726130061897,-0.6727422478735774,0.8680348774696032,0.8680348774696032,14.047175572519084,0.7273220372436453,-0.9448023534709533,-20.612519083969467,0.5266721991924687,0.6313587170146964,315.03918459725276
2012-07-19,2012,TH12_A032,Black-legged Kittiwake,Rissa tridactyla,BLKI,3,Saunders Island - beach,adult,unknown,335,black,14,321,31.86,37.33,--,305,NA,236,236,2.372912003,-20.78,13.72,1.137354111,15540,16674.445054945056,1689.2726130061897,-0.6715583063447789,0.749113162864814,0.749113162864814,14.047175572519084,0.7273220372436453,-0.449835912794545,-20.612519083969467,0.5266721991924687,-0.31799839879023056,315.03918459725276
2012-07-17,2012,TH12_A033,Black-legged Kittiwake,Rissa tridactyla,BLKI,3,Saunders Island - rock pile,adult,unknown,390,black,14,376,35.41,40.22,--,312,NA,268.538,268.538,2.42900575,NA,NA,NA,15538,16674.445054945056,1689.2726130061897,-0.6727422478735774,0.8523955530906416,0.8523955530906416,14.047175572519084,0.7273220372436453,NA,-20.612519083969467,0.5266721991924687,NA,315.03918459725276
2012-08-05,2012,TH12_A052,Black-legged Kittiwake,Rissa tridactyla,BLKI,3,Saunders Island - beach,adult,unknown,465,black,14,451,35.25,39.7,--,320,NA,146.425,146.425,2.165615233,-22.22,12.13,1.083860801,15557,16674.445054945056,1689.2726130061897,-0.6614948033499916,0.4647834528494932,0.4647834528494932,14.047175572519084,0.7273220372436453,-2.635937692448674,-20.612519083969467,0.5266721991924687,-3.0521468923084156,315.03918459725276
2012-07-13,2012,TH12_B001,Black-legged Kittiwake,Rissa tridactyla,BLKI,3,Saunders Island- beach,adult,unknown,430,black,14,416,34.07,40.67,--,310,NA,211.295,211.295,2.32488922,-20.49,13.66,1.135450699,15534,16674.445054945056,1689.2726130061897,-0.6751101309311743,0.6706943463878002,0.6706943463878002,14.047175572519084,0.7273220372436453,-0.5323303195739468,-20.612519083969467,0.5266721991924687,0.23262872837663218,315.03918459725276
2012-07-13,2012,TH12_B002,Black-legged Kittiwake,Rissa tridactyla,BLKI,3,Saunders Island- beach,adult,female?,390,black,14,376,33.09,41.51,--,294,NA,269.016,269.016,2.429778111,NA,NA,NA,15534,16674.445054945056,1689.2726130061897,-0.6751101309311743,0.8539128246662746,0.8539128246662746,14.047175572519084,0.7273220372436453,NA,-20.612519083969467,0.5266721991924687,NA,315.03918459725276
2012-07-13,2012,TH12_B005,Black-legged Kittiwake,Rissa tridactyla,BLKI,3,Saunders Island - ledge,adult,unknown,410,black,14,396,343.61,39.92,--,306,NA,283.108,283.108,2.451952142,NA,NA,NA,15534,16674.445054945056,1689.2726130061897,-0.6751101309311743,0.8986437682725922,0.8986437682725922,14.047175572519084,0.7273220372436453,NA,-20.612519083969467,0.5266721991924687,NA,315.03918459725276
2013-07-19,2013,TH13-004,Black-legged Kittiwake,Rissa tridactyla,BLKI,3,Saunder's (beach),adult,unknown,440,black bag,21,394,33.77,38.98,136,310,NA,325.9449,325.9449,2.5131441899999998,NA,NA,NA,15905,16674.445054945056,1689.2726130061897,-0.45548897733905097,1.034617012536676,1.034617012536676,14.047175572519084,0.7273220372436453,NA,-20.612519083969467,0.5266721991924687,NA,315.03918459725276
2013-07-19,2013,TH13-005,Black-legged Kittiwake,Rissa tridactyla,BLKI,3,Saunder's (beach),adult,unknown,375,black bag,21,329,32.05,38.09,134,309,NA,188.5169,188.5169,2.27535029,-20.62,14.07,1.148294097,15905,16674.445054945056,1689.2726130061897,-0.45548897733905097,0.5983919119172451,0.5983919119172451,14.047175572519084,0.7273220372436453,0.03138146008529431,-20.612519083969467,0.5266721991924687,-0.014204121732653669,315.03918459725276
2013-07-19,2013,TH13-006,Black-legged Kittiwake,Rissa tridactyla,BLKI,3,Saunder's (beach),adult,unknown,419,black bag,21,373,34.46,38.01,146,312,NA,471.6322,471.6322,2.673603448,NA,NA,NA,15905,16674.445054945056,1689.2726130061897,-0.45548897733905097,1.497058851910553,1.497058851910553,14.047175572519084,0.7273220372436453,NA,-20.612519083969467,0.5266721991924687,NA,315.03918459725276
2013-07-19,2013,TH13-007,Black-legged Kittiwake,Rissa tridactyla,BLKI,3,Saunder's (beach),adult,unknown,370,black bag,21,324,33.67,38.49,141,307,NA,228.7539,228.7539,2.359368507,-20.62,14.17,1.15136985,15905,16674.445054945056,1689.2726130061897,-0.45548897733905097,0.7261125319773787,0.7261125319773787,14.047175572519084,0.7273220372436453,0.16887213805096235,-20.612519083969467,0.5266721991924687,-0.014204121732653669,315.03918459725276
2013-07-19,2013,TH13-008,Black-legged Kittiwake,Rissa tridactyla,BLKI,3,Saunder's (beach),adult,unknown,439,black bag,21,393,36.33,40.08,127,322,NA,327.1341,327.1341,2.514725817,NA,NA,NA,15905,16674.445054945056,1689.2726130061897,-0.45548897733905097,1.0383917810675183,1.0383917810675183,14.047175572519084,0.7273220372436453,NA,-20.612519083969467,0.5266721991924687,NA,315.03918459725276
2013-07-19,2013,TH13-009,Black-legged Kittiwake,Rissa tridactyla,BLKI,3,Saunder's (beach),adult,unknown,395,black bag,21,349,32.3,39.14,124,295,NA,258.8137,258.8137,2.412987261,NA,NA,NA,15905,16674.445054945056,1689.2726130061897,-0.45548897733905097,0.8215285991514623,0.8215285991514623,14.047175572519084,0.7273220372436453,NA,-20.612519083969467,0.5266721991924687,NA,315.03918459725276
2013-07-19,2013,TH13-010,Black-legged Kittiwake,Rissa tridactyla,BLKI,3,Saunder's (beach),adult,unknown,375,black bag,21,329,32.97,40.61,127,298,NA,280.8333,280.8333,2.448448603,-20.46,14.45,1.159867847,15905,16674.445054945056,1689.2726130061897,-0.45548897733905097,0.8914233966134033,0.8914233966134033,14.047175572519084,0.7273220372436453,0.5538460363548333,-20.612519083969467,0.5266721991924687,0.2895901553249232,315.03918459725276
2013-07-19,2013,TH13-011,Black-legged Kittiwake,Rissa tridactyla,BLKI,3,Saunder's (ledge),adult,unknown,395,black bag,21,349,34.07,39.88,139,305,NA,343.7909,343.7909,2.536294377,NA,NA,NA,15905,16674.445054945056,1689.2726130061897,-0.45548897733905097,1.0912639341658517,1.0912639341658517,14.047175572519084,0.7273220372436453,NA,-20.612519083969467,0.5266721991924687,NA,315.03918459725276
2013-07-20,2013,TH13-019,Black-legged Kittiwake,Rissa tridactyla,BLKI,3,Saunder's (ledge),adult,unknown,415,black bag,21,369,33.58,40.22,120,312,NA,258.1233,258.1233,2.411827209,NA,NA,NA,15906,16674.445054945056,1689.2726130061897,-0.4548970065746517,0.8193371257292509,0.8193371257292509,14.047175572519084,0.7273220372436453,NA,-20.612519083969467,0.5266721991924687,NA,315.03918459725276
2013-07-20,2013,TH13-020,Black-legged Kittiwake,Rissa tridactyla,BLKI,3,Saunder's (beach),adult,unknown,420,black bag,21,374,34.85,40.7,111,312,NA,235.9703,235.9703,2.372857345,-20.65,14.76,1.169086357,15906,16674.445054945056,1689.2726130061897,-0.4548970065746517,0.7490188888777924,0.7490188888777924,14.047175572519084,0.7273220372436453,0.9800671380484064,-20.612519083969467,0.5266721991924687,-0.0711655486809447,315.03918459725276
2013-07-20,2013,TH13-023,Black-legged Kittiwake,Rissa tridactyla,BLKI,3,Saunder's (beach),adult,unknown,380,black bag,21,334,34.13,36.5,135,303,NA,318.5421,318.5421,2.503166839,-20.91,14.56,1.163161375,15906,16674.445054945056,1689.2726130061897,-0.4548970065746517,1.0111189832059317,1.0111189832059317,14.047175572519084,0.7273220372436453,0.7050857821170703,-20.612519083969467,0.5266721991924687,-0.5648312488995096,315.03918459725276
2013-07-20,2013,TH13-025,Black-legged Kittiwake,Rissa tridactyla,BLKI,3,Saunder's (beach),adult,unknown,430,black bag,21,384,34.57,40.64,126,309,NA,367.0408,367.0408,2.564714343,NA,NA,NA,15906,16674.445054945056,1689.2726130061897,-0.4548970065746517,1.1650639601204729,1.1650639601204729,14.047175572519084,0.7273220372436453,NA,-20.612519083969467,0.5266721991924687,NA,315.03918459725276
